strd_yymm,ovd_info_strd_yymm,deto_id,loan_tpbuz_ctgo_nm,inst_id,ovd_typ_nm,ovd_rson_nm,reg_rson_nm,ovd_reg_yymm,ovd_amt
202010,201707,Y1265166746119936458,5,Y7908326108571202674,1,103,7,201702,370
202010,201708,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201708,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201708,Y1265166746119936458,5,Y7908326108571202674,1,103,7,201702,370
202010,201709,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201709,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201709,Y1265166746119936458,5,Y7908326108571202674,1,103,7,201702,370
202010,201710,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201710,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201711,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201711,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201712,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201712,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201801,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201801,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201802,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201802,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201803,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201803,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201804,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201804,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201805,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201805,Y1265166746119936458,21,X6872490168761251815,1,101,7,201705,5100
202010,201806,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201807,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201808,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201809,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201810,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201811,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201812,Y1265166746119936458,21,X1321805297621079122,1,101,7,201705,4600
202010,201812,Y1265166746119936458,5,Y7908326108571202674,1,103,0,201812,1500
202010,201612,Y1328074969990410767,98,Y1745199065317450863,1,199,0,201005,800
202010,201701,Y1328074969990410767,98,Y1745199065317450863,1,199,0,201005,800
202010,201702,Y1328074969990410767,98,Y1745199065317450863,1,199,0,201005,800
202010,201703,Y1328074969990410767,98,Y1745199065317450863,1,199,0,201005,800
202010,201704,Y1328074969990410767,98,Y1745199065317450863,1,199,0,201005,800
202010,201712,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201801,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201802,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201803,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201804,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201804,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201805,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201805,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201806,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201806,Y1347012527992815443,21,X8423783417334051584,1,101,0,201712,1000
202010,201807,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201808,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201809,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201810,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201811,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201812,Y1347012527992815443,1,X7370183581337347624,1,101,7,201804,8600
202010,201612,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201701,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201702,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201703,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201704,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201705,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201706,Y1511850893556782603,98,X4783396246593068097,1,201,0,201611,370
202010,201612,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201701,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201702,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201703,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201704,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201705,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201706,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201707,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201708,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201709,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201710,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201711,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201712,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201801,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201802,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201803,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201804,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201804,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201805,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201805,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201805,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201806,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201806,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201806,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201807,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201807,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201807,Y1518030714125788239,5,Y5430821394215855531,1,104,7,201512,3100
202010,201808,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201808,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201809,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201809,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201810,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201810,Y1518030714125788239,98,Y3816074768635836469,1,202,0,201805,7200
202010,201811,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201812,Y1518030714125788239,5,Y3610233303327264391,1,104,0,201804,4500
202010,201811,Y1573616210974405727,98,X3993461279608118826,1,201,0,201811,1400
202010,201812,Y1573616210974405727,98,X3993461279608118826,1,201,0,201811,1400
202010,201705,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201706,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201707,Y1687579903382702003,98,Y1477929203769355042,1,202,0,201707,8600
202010,201707,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201708,Y1687579903382702003,98,Y1477929203769355042,1,202,0,201707,8600
202010,201708,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201709,Y1687579903382702003,98,Y1477929203769355042,1,202,0,201707,8600
202010,201709,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201710,Y1687579903382702003,98,Y1477929203769355042,1,202,0,201707,8600
202010,201710,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201711,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201712,Y1687579903382702003,21,Y7243859618222462717,1,101,0,201705,3100
202010,201612,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201612,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201701,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201701,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201702,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201702,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201703,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201703,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201704,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201704,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201705,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201705,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201706,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201706,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201707,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201707,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201708,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201708,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201709,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201709,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201710,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201710,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201711,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201711,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201712,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201712,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201801,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201801,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201802,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201802,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201803,Y1741847179480451316,21,X4402353720181708917,1,101,7,201412,920
202010,201803,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201804,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201805,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201806,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201807,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201808,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201809,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201810,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201811,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201812,Y1741847179480451316,98,X6880274921159903254,1,199,0,201411,670
202010,201803,Y1755159136280402169,98,X7612037881789088525,1,202,0,201803,6900
202010,201804,Y1755159136280402169,98,X7612037881789088525,1,202,0,201803,6900
202010,201805,Y1755159136280402169,98,X7612037881789088525,1,202,0,201803,6900
202010,201612,Y1925530249934669390,5,X8268665071982174803,1,103,7,201509,1000
202010,201701,Y1925530249934669390,5,X8268665071982174803,1,103,7,201509,1000
202010,201702,Y1925530249934669390,5,X8268665071982174803,1,103,7,201509,1000
202010,201703,Y1925530249934669390,5,X8268665071982174803,1,103,7,201509,1000
202010,201807,Y1925530249934669390,98,X1529595560778690699,1,201,0,201807,4200
202010,201808,Y1925530249934669390,98,X1529595560778690699,1,201,0,201807,4200
202010,201809,Y1925530249934669390,98,X1529595560778690699,1,201,0,201807,4200
202010,201810,Y1925530249934669390,98,X1529595560778690699,1,201,0,201807,4200
202010,201612,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201612,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201701,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201701,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201702,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201702,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201703,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201703,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201704,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201704,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201705,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201705,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201706,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201706,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201707,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201707,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201708,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201708,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201709,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201709,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201710,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201710,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201711,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201711,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201712,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201712,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201801,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201801,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201802,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201802,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201803,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201803,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201804,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201804,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201805,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201805,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201806,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201806,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201807,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201807,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201808,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201808,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201809,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201809,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201810,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201810,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201503,1300
202010,201811,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201812,Y1962805808437611258,5,Y0696518431043514218,1,103,7,201411,15000
202010,201612,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201612,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201701,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201701,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201702,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201702,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201703,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201703,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201704,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201704,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201705,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201705,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201706,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201706,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201707,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201707,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201708,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201708,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201709,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201709,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201710,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201710,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201711,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201711,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201712,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201712,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201801,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201801,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201802,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201802,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201803,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201803,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201804,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201804,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201805,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201805,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201806,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201806,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201807,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201807,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201808,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201808,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201809,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201809,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201810,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201810,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201811,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201811,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201812,Y1987074999907119639,98,X7362173111057633623,1,199,0,201307,6300
202010,201812,Y1987074999907119639,5,Y4637650933959513272,1,103,7,201310,5000
202010,201612,Y1991299553034221150,5,X3303994557190294646,1,104,7,201606,1600
202010,201701,Y1991299553034221150,5,X3303994557190294646,1,104,7,201606,1600
202010,201702,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201703,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201704,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201705,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201706,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201707,Y1991299553034221150,17,Y4859365901675206449,1,101,0,201707,2600
202010,201707,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201708,Y1991299553034221150,17,Y4859365901675206449,1,101,0,201707,2600
202010,201708,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201709,Y1991299553034221150,17,Y4859365901675206449,1,101,0,201707,2600
202010,201709,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201710,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201711,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201712,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201801,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201802,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201803,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201804,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201805,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201806,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201807,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201808,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201809,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201810,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201811,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201812,Y1991299553034221150,5,Y5279791697893206444,1,104,7,201702,2200
202010,201612,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201612,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201701,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201701,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201702,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201702,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201703,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201703,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201704,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201704,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201705,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201705,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201706,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201706,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201707,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201707,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201708,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201708,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201709,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201709,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201710,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201710,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201711,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201711,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201712,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201712,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201801,Y2007284976044495244,17,X2836222289245455753,1,101,7,201407,13000
202010,201801,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201802,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201803,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201804,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201805,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201806,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201807,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201808,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201809,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201810,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201811,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201812,Y2007284976044495244,98,X5905544482317462015,1,202,0,201604,730
202010,201801,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201801,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201802,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201802,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201803,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201803,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201804,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201804,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201805,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201805,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201806,Y2167467320384377419,5,X1185421780656328509,1,103,0,201801,11000
202010,201806,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2800
202010,201806,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2600
202010,201806,Y2167467320384377419,5,Y6986621989435639570,1,104,0,201801,1800
202010,201807,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2800
202010,201807,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2600
202010,201808,Y2167467320384377419,5,X1185421780656328509,1,103,0,201808,6200
202010,201808,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2600
202010,201808,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2800
202010,201809,Y2167467320384377419,5,X1185421780656328509,1,103,0,201808,6200
202010,201809,Y2167467320384377419,5,X1185421780656328509,1,104,0,201809,4700
202010,201809,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2600
202010,201809,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2800
202010,201810,Y2167467320384377419,5,X1185421780656328509,1,104,0,201809,4700
202010,201810,Y2167467320384377419,5,X1185421780656328509,1,103,0,201808,6200
202010,201810,Y2167467320384377419,5,X7480969332854573556,1,103,0,201810,8500
202010,201810,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2800
202010,201810,Y2167467320384377419,5,Y6986621989435639570,1,103,0,201806,2600
202010,201811,Y2167467320384377419,5,X1185421780656328509,1,104,0,201809,4700
